id,matchId,blue_win,blueGold,blueMinionsKilled,blueJungleMinionsKilled,blueAvgLevel,redGold,redMinionsKilled,redJungleMinionsKilled,redAvgLevel,blueChampKills,blueHeraldKills,blueDragonKills,blueTowersDestroyed,redChampKills,redHeraldKills,redDragonKills,redTowersDestroyed
8165,3497248939.0,1,27224.0,391.0,60.0,9.4,27144.0,334.0,97.0,9.2,10.0,1.0,0.0,1.0,10.0,1.0,0.0,1.0
8166,3509743074.0,1,29758.0,387.0,74.0,9.4,19951.0,305.0,67.0,7.4,9.0,1.0,0.0,0.0,2.0,2.0,0.0,6.0
8167,3488318471.0,0,25869.0,310.0,85.0,9.2,28959.0,387.0,56.0,9.4,11.0,1.0,0.0,1.0,15.0,1.0,0.0,0.0
8168,3458618803.0,1,28328.0,348.0,82.0,9.4,23785.0,318.0,100.0,9.6,13.0,3.0,0.0,0.0,9.0,0.0,0.0,2.0
8169,3448903051.0,1,30382.0,279.0,94.0,9.2,25403.0,333.0,70.0,8.4,20.0,2.0,0.0,2.0,8.0,1.0,0.0,1.0
8170,3448890130.0,1,25229.0,316.0,113.0,9.0,22802.0,348.0,69.0,9.0,5.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0
8171,3499015552.0,0,22998.0,366.0,60.0,8.8,31815.0,416.0,84.0,9.8,5.0,0.0,0.0,3.0,16.0,3.0,0.0,0.0
8172,3465872009.0,1,33437.0,357.0,82.0,9.8,25999.0,309.0,76.0,9.0,23.0,2.0,0.0,0.0,15.0,1.0,0.0,2.0
8173,3465542169.0,0,25647.0,358.0,76.0,9.0,25512.0,295.0,72.0,9.0,11.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0
8174,3465417902.0,1,24993.0,344.0,84.0,9.2,25259.0,380.0,84.0,9.4,9.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0
8175,3510851563.0,1,28097.0,310.0,92.0,9.2,25993.0,316.0,91.0,9.2,13.0,2.0,0.0,0.0,13.0,1.0,0.0,1.0
8176,3507911218.0,0,24143.0,331.0,82.0,8.8,23431.0,350.0,86.0,8.8,8.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0
8177,3505044845.0,0,18172.0,243.0,67.0,7.4,29067.0,346.0,88.0,9.4,2.0,1.0,0.0,6.0,11.0,1.0,0.0,0.0
8178,3498941337.0,1,26407.0,367.0,72.0,9.2,25149.0,344.0,83.0,9.2,10.0,1.0,0.0,1.0,8.0,2.0,0.0,1.0
8179,3503158755.0,0,26425.0,347.0,96.0,9.4,25766.0,413.0,105.0,9.4,10.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0
8180,3503190392.0,0,25491.0,361.0,91.0,9.0,25433.0,376.0,99.0,9.2,7.0,3.0,0.0,0.0,8.0,0.0,0.0,1.0
8181,3502716443.0,0,24370.0,275.0,80.0,9.0,28931.0,382.0,96.0,9.2,10.0,0.0,0.0,1.0,13.0,3.0,0.0,0.0
8182,3502741463.0,0,25250.0,273.0,81.0,9.0,31161.0,414.0,104.0,9.8,11.0,1.0,0.0,3.0,14.0,2.0,0.0,0.0
8183,3501660461.0,1,24908.0,348.0,102.0,9.6,24017.0,369.0,69.0,9.0,5.0,2.0,0.0,0.0,8.0,1.0,0.0,1.0
8184,3477480481.0,1,34753.0,310.0,99.0,10.0,25257.0,299.0,72.0,8.4,27.0,0.0,0.0,0.0,11.0,1.0,0.0,4.0
8185,3444470516.0,0,26018.0,355.0,69.0,9.0,28680.0,336.0,91.0,9.6,9.0,0.0,0.0,1.0,17.0,3.0,0.0,1.0
8186,3441770343.0,1,27779.0,337.0,84.0,9.0,27662.0,337.0,69.0,9.2,13.0,2.0,0.0,0.0,15.0,0.0,0.0,2.0
8187,3421177101.0,0,28333.0,333.0,82.0,9.2,27068.0,288.0,98.0,8.8,17.0,0.0,0.0,0.0,14.0,3.0,0.0,2.0
8188,3506947895.0,0,23397.0,348.0,95.0,9.4,28325.0,385.0,108.0,9.8,5.0,0.0,0.0,1.0,12.0,3.0,0.0,0.0
8189,3483061184.0,1,27140.0,324.0,107.0,9.2,25172.0,357.0,73.0,9.0,9.0,3.0,0.0,1.0,6.0,0.0,0.0,1.0
8190,3482998748.0,0,23625.0,300.0,80.0,9.0,28497.0,311.0,91.0,9.4,12.0,2.0,0.0,1.0,13.0,1.0,0.0,0.0
8191,3467929818.0,1,26055.0,335.0,117.0,9.6,24785.0,355.0,80.0,8.8,11.0,2.0,0.0,1.0,6.0,1.0,0.0,1.0
8192,3460343808.0,0,25197.0,342.0,98.0,9.6,27925.0,363.0,87.0,9.6,10.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0
8193,3486759833.0,1,24675.0,342.0,76.0,8.8,23893.0,334.0,87.0,8.8,8.0,2.0,0.0,0.0,7.0,1.0,0.0,1.0
8194,3486646372.0,0,28224.0,311.0,92.0,9.0,30351.0,372.0,58.0,9.0,17.0,2.0,0.0,1.0,17.0,1.0,0.0,0.0
8195,3479559222.0,0,25933.0,302.0,80.0,9.0,26310.0,315.0,77.0,9.2,12.0,0.0,0.0,1.0,12.0,3.0,0.0,1.0
8196,3479497477.0,1,28558.0,346.0,86.0,10.0,21474.0,308.0,75.0,8.6,17.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0
8197,3479492466.0,1,24750.0,382.0,87.0,9.0,25731.0,341.0,97.0,9.2,4.0,2.0,0.0,1.0,9.0,1.0,0.0,1.0
8198,3506698246.0,1,22649.0,344.0,70.0,8.6,24774.0,293.0,85.0,9.0,7.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0
8199,3500230827.0,1,25206.0,323.0,101.0,9.2,25302.0,380.0,82.0,9.2,9.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0
8200,3511261551.0,0,21364.0,328.0,74.0,8.6,24814.0,384.0,110.0,9.0,3.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0
8201,3511137125.0,0,26150.0,328.0,78.0,9.2,29649.0,292.0,83.0,9.8,9.0,0.0,0.0,2.0,19.0,3.0,0.0,1.0
8202,3511042142.0,1,28093.0,341.0,74.0,9.6,23315.0,287.0,95.0,8.8,14.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0
8203,3510947566.0,1,29714.0,330.0,98.0,9.4,20629.0,325.0,87.0,8.4,14.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0
8204,3474036779.0,1,28626.0,403.0,98.0,9.2,24895.0,325.0,80.0,8.8,11.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0
8205,3474080749.0,1,29866.0,356.0,109.0,9.4,24914.0,328.0,62.0,8.8,18.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0
8206,3473995186.0,1,29054.0,340.0,92.0,9.6,23744.0,314.0,99.0,8.4,14.0,3.0,0.0,0.0,6.0,0.0,0.0,2.0
8207,3473938883.0,0,23930.0,376.0,60.0,9.0,27994.0,393.0,89.0,9.4,4.0,0.0,0.0,2.0,10.0,3.0,0.0,1.0
8208,3473252522.0,0,26734.0,324.0,65.0,9.0,26036.0,335.0,87.0,9.0,13.0,2.0,0.0,0.0,10.0,1.0,0.0,1.0
8209,3512164500.0,0,25161.0,361.0,92.0,9.6,26665.0,375.0,92.0,9.4,9.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0
8210,3507973033.0,1,31815.0,380.0,95.0,9.6,24166.0,319.0,90.0,9.2,15.0,1.0,0.0,0.0,10.0,2.0,0.0,3.0
8211,3493106643.0,0,24767.0,342.0,79.0,9.2,26043.0,392.0,82.0,9.2,9.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0
8212,3488101009.0,1,35511.0,344.0,89.0,9.6,27873.0,351.0,82.0,9.2,24.0,2.0,0.0,1.0,13.0,0.0,0.0,4.0
8213,3478414988.0,1,25211.0,348.0,88.0,9.6,25781.0,400.0,100.0,9.4,10.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0
8214,3478411699.0,0,26122.0,375.0,95.0,9.2,26254.0,318.0,92.0,9.4,7.0,1.0,0.0,1.0,11.0,2.0,0.0,1.0
8215,3488304514.0,0,26192.0,354.0,52.0,8.8,30410.0,328.0,89.0,9.4,12.0,0.0,0.0,2.0,16.0,2.0,0.0,0.0
8216,3488270135.0,1,26485.0,340.0,83.0,9.4,27847.0,371.0,87.0,9.6,11.0,1.0,0.0,1.0,12.0,1.0,0.0,0.0
8217,3488135746.0,1,23803.0,303.0,84.0,9.0,29943.0,343.0,80.0,9.4,6.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0
8218,3502929722.0,0,25736.0,298.0,83.0,9.2,28348.0,356.0,95.0,9.4,13.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0
8219,3491974540.0,0,22348.0,321.0,65.0,8.6,28464.0,333.0,77.0,9.2,6.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0
8220,3483352023.0,0,29265.0,349.0,80.0,9.4,27880.0,340.0,97.0,9.8,15.0,1.0,0.0,2.0,13.0,2.0,0.0,2.0
8221,3483307097.0,1,26655.0,361.0,69.0,9.4,25872.0,383.0,107.0,9.2,11.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0
8222,3483300581.0,1,28468.0,320.0,83.0,9.6,24652.0,371.0,92.0,9.2,14.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0
8223,3483254002.0,1,30308.0,386.0,78.0,9.2,25969.0,312.0,83.0,9.2,15.0,1.0,0.0,1.0,11.0,2.0,0.0,2.0
8224,3486967002.0,0,22946.0,320.0,91.0,8.8,27156.0,373.0,84.0,9.4,4.0,0.0,0.0,1.0,10.0,3.0,0.0,0.0
8225,3459341660.0,1,27116.0,348.0,94.0,9.4,24458.0,353.0,85.0,9.2,12.0,1.0,0.0,1.0,8.0,2.0,0.0,1.0
8226,3426367326.0,0,22596.0,360.0,88.0,8.8,26778.0,400.0,85.0,9.2,5.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0
8227,3395033376.0,1,32257.0,348.0,103.0,9.8,21619.0,313.0,80.0,8.8,18.0,2.0,0.0,0.0,3.0,1.0,0.0,4.0
8228,3395020278.0,0,25529.0,313.0,100.0,9.4,29504.0,380.0,104.0,9.6,11.0,3.0,0.0,2.0,14.0,0.0,0.0,0.0
8229,3505757983.0,1,27036.0,395.0,101.0,9.6,20398.0,343.0,58.0,8.8,9.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0
8230,3474687131.0,0,25654.0,262.0,61.0,8.6,35610.0,315.0,76.0,9.4,12.0,0.0,0.0,3.0,30.0,2.0,0.0,0.0
8231,3444168315.0,1,25688.0,318.0,69.0,8.8,23297.0,377.0,88.0,9.0,10.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
8232,3444163780.0,1,24212.0,286.0,78.0,8.8,25188.0,322.0,88.0,8.8,9.0,2.0,0.0,1.0,9.0,1.0,0.0,1.0
8233,3442036251.0,0,21932.0,333.0,91.0,9.0,27839.0,377.0,90.0,9.6,4.0,0.0,0.0,1.0,11.0,2.0,0.0,0.0
8234,3494260474.0,0,25913.0,311.0,96.0,9.4,27667.0,361.0,97.0,9.2,11.0,1.0,0.0,1.0,11.0,2.0,0.0,1.0
8235,3494245538.0,1,26036.0,355.0,104.0,9.0,26557.0,342.0,94.0,9.2,9.0,2.0,0.0,1.0,8.0,1.0,0.0,0.0
8236,3494190701.0,0,27883.0,346.0,56.0,9.6,26246.0,315.0,97.0,9.4,15.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0
8237,3480443554.0,1,27873.0,302.0,79.0,9.0,25579.0,301.0,96.0,9.0,14.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0
8238,3478465435.0,0,25120.0,299.0,72.0,9.0,24078.0,357.0,82.0,9.0,10.0,3.0,0.0,0.0,7.0,0.0,0.0,1.0
8239,3478443940.0,0,25721.0,305.0,98.0,9.0,24673.0,350.0,88.0,9.2,8.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0
8240,3478490595.0,0,25580.0,369.0,81.0,9.0,27879.0,348.0,83.0,9.4,7.0,0.0,0.0,2.0,13.0,2.0,0.0,0.0
8241,3510245788.0,1,26854.0,369.0,86.0,9.4,23131.0,337.0,89.0,8.6,10.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0
8242,3505751466.0,0,29128.0,364.0,115.0,9.8,26757.0,398.0,78.0,9.4,14.0,2.0,0.0,1.0,10.0,0.0,0.0,1.0
8243,3505490707.0,0,25343.0,312.0,56.0,8.6,31175.0,398.0,138.0,10.0,11.0,1.0,0.0,1.0,18.0,2.0,0.0,0.0
8244,3504209799.0,1,29515.0,368.0,101.0,10.0,22770.0,291.0,100.0,8.6,13.0,2.0,0.0,0.0,6.0,1.0,0.0,2.0
8245,3500660821.0,0,27832.0,306.0,64.0,9.0,28285.0,372.0,73.0,9.0,13.0,1.0,0.0,2.0,14.0,1.0,0.0,1.0
8246,3482971747.0,0,26912.0,257.0,56.0,8.6,28467.0,288.0,89.0,8.8,17.0,3.0,0.0,1.0,16.0,0.0,0.0,1.0
8247,3482960129.0,0,28165.0,401.0,100.0,9.6,25622.0,326.0,79.0,9.2,11.0,1.0,0.0,1.0,12.0,1.0,0.0,1.0
8248,3482878522.0,0,25873.0,300.0,78.0,8.8,25081.0,350.0,77.0,9.0,10.0,1.0,0.0,1.0,9.0,2.0,0.0,1.0
8249,3482875344.0,0,30821.0,236.0,68.0,9.0,25944.0,229.0,52.0,8.4,23.0,3.0,0.0,0.0,18.0,0.0,0.0,3.0
8250,3482882030.0,0,26802.0,384.0,92.0,9.6,27269.0,337.0,77.0,9.4,11.0,0.0,0.0,1.0,10.0,3.0,0.0,0.0
8251,3493457657.0,0,24275.0,356.0,60.0,8.8,26416.0,356.0,80.0,9.4,7.0,2.0,0.0,1.0,12.0,1.0,0.0,0.0
8252,3493463685.0,1,33800.0,349.0,106.0,9.6,19340.0,261.0,43.0,7.4,19.0,2.0,0.0,0.0,4.0,0.0,0.0,6.0
8253,3493158379.0,1,32240.0,353.0,101.0,10.0,22891.0,324.0,85.0,8.8,17.0,2.0,0.0,0.0,5.0,1.0,0.0,4.0
8254,3482655776.0,0,25745.0,385.0,90.0,9.4,26400.0,369.0,105.0,9.6,9.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0
8255,3465955528.0,0,31613.0,315.0,62.0,9.4,29960.0,324.0,72.0,9.2,21.0,0.0,0.0,1.0,19.0,3.0,0.0,1.0
8256,3421678080.0,0,23030.0,343.0,95.0,9.0,28491.0,393.0,116.0,9.8,4.0,0.0,0.0,1.0,10.0,3.0,0.0,0.0
8257,3421673161.0,1,28266.0,312.0,68.0,9.6,25213.0,387.0,101.0,9.0,14.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0
8258,3421657345.0,1,25823.0,341.0,101.0,9.2,26049.0,346.0,80.0,9.2,9.0,3.0,0.0,0.0,13.0,0.0,0.0,1.0
8259,3493185864.0,0,22416.0,316.0,76.0,9.0,29227.0,410.0,109.0,9.6,7.0,0.0,0.0,2.0,11.0,3.0,0.0,0.0
8260,3475673494.0,0,23556.0,385.0,85.0,9.2,26607.0,396.0,79.0,9.4,5.0,0.0,0.0,1.0,10.0,3.0,0.0,1.0
8261,3474798407.0,0,24889.0,315.0,108.0,9.4,26391.0,358.0,90.0,9.2,6.0,2.0,0.0,1.0,8.0,1.0,0.0,1.0
8262,3474771935.0,0,26543.0,335.0,76.0,9.0,30358.0,352.0,70.0,9.6,10.0,1.0,0.0,1.0,19.0,1.0,0.0,1.0
8263,3443559198.0,1,25452.0,359.0,85.0,9.0,24989.0,356.0,86.0,9.2,7.0,2.0,0.0,1.0,8.0,1.0,0.0,2.0
8264,3491289786.0,1,26596.0,330.0,78.0,9.4,28609.0,294.0,79.0,9.4,13.0,2.0,0.0,0.0,20.0,1.0,0.0,0.0
8265,3468785550.0,1,32524.0,362.0,105.0,10.0,21265.0,286.0,65.0,8.2,23.0,2.0,0.0,0.0,6.0,1.0,0.0,3.0
8266,3436078637.0,0,25284.0,390.0,75.0,9.2,25563.0,346.0,88.0,9.0,6.0,1.0,0.0,0.0,10.0,2.0,0.0,1.0
8267,3401545021.0,0,28752.0,352.0,76.0,9.2,27002.0,328.0,64.0,9.2,14.0,2.0,0.0,0.0,15.0,1.0,0.0,2.0
8268,3369279333.0,0,23379.0,316.0,63.0,8.8,28123.0,323.0,92.0,9.0,7.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0
8269,3472640610.0,1,26696.0,369.0,81.0,9.4,26702.0,380.0,98.0,9.2,12.0,3.0,0.0,1.0,9.0,0.0,0.0,0.0
8270,3462790329.0,0,26835.0,327.0,95.0,9.0,26144.0,316.0,66.0,9.0,12.0,1.0,0.0,1.0,9.0,2.0,0.0,1.0
8271,3462735296.0,0,25423.0,364.0,84.0,9.2,26191.0,387.0,85.0,9.4,9.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0
8272,3462661915.0,1,29589.0,349.0,91.0,9.2,23157.0,256.0,76.0,8.8,15.0,3.0,0.0,0.0,11.0,0.0,0.0,2.0
8273,3498055373.0,1,27456.0,365.0,136.0,9.8,23033.0,330.0,72.0,9.2,11.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0
8274,3467874059.0,1,26736.0,308.0,55.0,8.8,26387.0,314.0,97.0,8.8,13.0,2.0,0.0,1.0,11.0,0.0,0.0,1.0
8275,3465047781.0,0,22644.0,312.0,63.0,8.6,31364.0,374.0,90.0,9.8,6.0,0.0,0.0,2.0,22.0,2.0,0.0,0.0
8276,3464026258.0,0,25067.0,377.0,76.0,9.6,24808.0,372.0,71.0,9.6,8.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0
8277,3506819861.0,0,24093.0,326.0,77.0,9.0,27025.0,358.0,98.0,9.2,9.0,1.0,0.0,2.0,9.0,1.0,0.0,1.0
8278,3480245158.0,0,25577.0,353.0,95.0,9.2,23612.0,320.0,108.0,9.2,8.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0
8279,3445583701.0,0,26031.0,365.0,82.0,9.4,22455.0,316.0,87.0,8.8,9.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0
8280,3406116882.0,0,28035.0,364.0,71.0,9.2,25697.0,330.0,92.0,9.2,12.0,1.0,0.0,0.0,10.0,2.0,0.0,2.0
8281,3480126122.0,0,24487.0,388.0,84.0,9.0,26851.0,403.0,88.0,9.8,6.0,1.0,0.0,1.0,10.0,2.0,0.0,0.0
8282,3478687128.0,0,24316.0,353.0,81.0,9.0,28779.0,376.0,86.0,9.8,8.0,0.0,0.0,1.0,15.0,3.0,0.0,0.0
8283,3478684332.0,1,28610.0,342.0,104.0,9.2,26616.0,281.0,82.0,8.6,15.0,0.0,0.0,1.0,12.0,3.0,0.0,0.0
8284,3478682094.0,1,28895.0,355.0,84.0,9.6,22681.0,350.0,83.0,9.0,14.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0
8285,3506896673.0,0,22084.0,329.0,80.0,9.0,30037.0,331.0,75.0,9.8,7.0,0.0,0.0,1.0,21.0,3.0,0.0,0.0
8286,3488285852.0,0,24769.0,339.0,83.0,8.6,31501.0,365.0,95.0,9.4,7.0,2.0,0.0,2.0,17.0,1.0,0.0,1.0
8287,3488251829.0,1,29832.0,413.0,80.0,9.6,23182.0,341.0,64.0,8.8,13.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0
8288,3487619311.0,0,25223.0,311.0,97.0,8.6,27515.0,337.0,82.0,9.0,8.0,3.0,0.0,2.0,13.0,0.0,0.0,1.0
8289,3486463533.0,0,23452.0,385.0,75.0,8.8,27113.0,395.0,92.0,9.0,6.0,1.0,0.0,1.0,7.0,2.0,0.0,0.0
8290,3483731652.0,1,27639.0,290.0,77.0,8.8,26400.0,310.0,65.0,8.6,16.0,1.0,0.0,0.0,10.0,2.0,0.0,1.0
8291,3476196526.0,1,26375.0,332.0,66.0,9.4,23126.0,337.0,83.0,9.0,8.0,1.0,0.0,0.0,8.0,2.0,0.0,2.0
8292,3440416254.0,0,30072.0,315.0,86.0,9.2,27176.0,314.0,96.0,9.6,16.0,2.0,0.0,0.0,12.0,1.0,0.0,3.0
8293,3435138249.0,1,27466.0,351.0,84.0,9.0,24975.0,306.0,68.0,8.8,11.0,2.0,0.0,1.0,9.0,1.0,0.0,1.0
8294,3435121491.0,0,22426.0,305.0,76.0,8.8,30268.0,406.0,95.0,9.8,6.0,1.0,0.0,3.0,15.0,2.0,0.0,0.0
8295,3483501873.0,0,25762.0,338.0,82.0,9.0,27979.0,386.0,80.0,9.2,12.0,1.0,0.0,2.0,10.0,1.0,0.0,0.0
8296,3457153148.0,1,26484.0,327.0,99.0,9.6,22980.0,333.0,88.0,9.0,9.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0
8297,3455128886.0,0,26371.0,376.0,56.0,8.8,27512.0,354.0,79.0,9.4,11.0,1.0,0.0,1.0,13.0,2.0,0.0,0.0
8298,3454558655.0,1,24578.0,313.0,84.0,9.6,26496.0,369.0,79.0,9.0,11.0,2.0,0.0,1.0,9.0,1.0,0.0,0.0
8299,3482726236.0,0,28759.0,335.0,60.0,9.2,26951.0,311.0,84.0,9.0,16.0,1.0,0.0,2.0,11.0,2.0,0.0,1.0
8300,3457525093.0,0,25232.0,333.0,84.0,9.2,24844.0,343.0,83.0,9.0,9.0,2.0,0.0,2.0,6.0,1.0,0.0,0.0
8301,3425867164.0,0,21886.0,271.0,56.0,7.6,31846.0,402.0,103.0,9.4,8.0,0.0,0.0,5.0,13.0,3.0,0.0,0.0
8302,3424854084.0,1,27512.0,368.0,80.0,8.8,20881.0,244.0,81.0,8.4,12.0,3.0,0.0,0.0,7.0,0.0,0.0,1.0
8303,3424779528.0,1,24245.0,363.0,79.0,9.4,23333.0,371.0,93.0,9.0,6.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
8304,3485462880.0,1,26849.0,355.0,94.0,9.6,25615.0,352.0,79.0,9.0,10.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0
8305,3479556743.0,0,28687.0,342.0,106.0,9.6,26349.0,310.0,95.0,9.2,13.0,1.0,0.0,0.0,11.0,1.0,0.0,2.0
8306,3450149737.0,0,28147.0,362.0,108.0,9.2,31534.0,325.0,89.0,9.4,11.0,1.0,0.0,2.0,18.0,2.0,0.0,1.0
8307,3506636330.0,1,27087.0,351.0,88.0,9.4,27375.0,289.0,96.0,9.2,14.0,1.0,0.0,1.0,12.0,2.0,0.0,0.0
8308,3505007660.0,0,23848.0,241.0,79.0,8.4,30861.0,314.0,83.0,9.4,12.0,1.0,0.0,2.0,17.0,2.0,0.0,0.0
8309,3503444370.0,1,27033.0,358.0,82.0,9.4,22775.0,262.0,73.0,8.4,14.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0
8310,3502159340.0,0,25200.0,334.0,69.0,8.8,25698.0,275.0,70.0,9.2,11.0,2.0,0.0,1.0,13.0,1.0,0.0,1.0
8311,3505304155.0,1,24256.0,348.0,74.0,9.0,21774.0,284.0,87.0,8.4,6.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0
8312,3503911923.0,0,27519.0,370.0,114.0,9.8,25890.0,383.0,77.0,9.0,9.0,1.0,0.0,1.0,10.0,2.0,0.0,1.0
8313,3464286594.0,0,22458.0,370.0,85.0,9.2,27149.0,413.0,82.0,9.6,4.0,1.0,0.0,1.0,9.0,2.0,0.0,0.0
8314,3464271240.0,0,30038.0,360.0,70.0,9.6,22700.0,282.0,65.0,8.4,15.0,3.0,0.0,0.0,7.0,0.0,0.0,3.0
8315,3511090675.0,0,30401.0,320.0,81.0,9.4,28881.0,329.0,58.0,9.6,17.0,1.0,0.0,1.0,15.0,2.0,0.0,3.0
8316,3466635261.0,0,28703.0,314.0,71.0,9.6,29390.0,353.0,65.0,9.4,20.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0
8317,3509821147.0,1,29366.0,326.0,84.0,9.4,23834.0,359.0,78.0,8.6,15.0,3.0,0.0,1.0,4.0,0.0,0.0,3.0
8318,3501906662.0,0,26173.0,332.0,87.0,9.6,27557.0,340.0,83.0,9.0,13.0,1.0,0.0,2.0,11.0,1.0,0.0,0.0
8319,3501878397.0,0,23451.0,324.0,76.0,9.2,27969.0,342.0,100.0,9.2,8.0,0.0,0.0,2.0,10.0,3.0,0.0,0.0
8320,3510810353.0,0,25913.0,323.0,77.0,8.8,27135.0,316.0,109.0,8.8,11.0,0.0,0.0,1.0,13.0,3.0,0.0,0.0
8321,3510708173.0,0,22950.0,349.0,55.0,8.6,28485.0,334.0,84.0,9.6,6.0,0.0,0.0,2.0,16.0,3.0,0.0,0.0
8322,3485953262.0,1,30974.0,342.0,88.0,9.8,25198.0,333.0,80.0,9.2,18.0,3.0,0.0,0.0,9.0,0.0,0.0,2.0
8323,3509182097.0,1,27066.0,343.0,87.0,9.2,26365.0,345.0,108.0,9.4,11.0,1.0,0.0,1.0,8.0,2.0,0.0,1.0
8324,3504167520.0,1,25170.0,327.0,89.0,8.8,32451.0,344.0,76.0,9.4,8.0,2.0,0.0,3.0,17.0,1.0,0.0,1.0
8325,3502889614.0,0,29155.0,322.0,84.0,9.2,28171.0,341.0,90.0,9.2,18.0,3.0,0.0,1.0,14.0,0.0,0.0,1.0
8326,3483294474.0,0,25297.0,304.0,88.0,9.0,27929.0,377.0,77.0,9.2,10.0,0.0,0.0,1.0,12.0,3.0,0.0,0.0
8327,3483066648.0,0,25591.0,372.0,91.0,9.4,24574.0,375.0,76.0,9.0,10.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0
8328,3483123250.0,1,29333.0,351.0,108.0,9.8,23371.0,278.0,58.0,9.0,17.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0
8329,3482298584.0,0,25983.0,326.0,60.0,9.6,26866.0,349.0,89.0,9.6,16.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0
8330,3507331755.0,1,29895.0,393.0,75.0,9.8,25128.0,337.0,96.0,9.2,16.0,1.0,0.0,0.0,9.0,1.0,0.0,2.0
8331,3501549163.0,0,24701.0,367.0,91.0,9.2,25516.0,333.0,88.0,9.2,5.0,0.0,0.0,1.0,8.0,3.0,0.0,1.0
8332,3498002942.0,1,27135.0,374.0,87.0,9.4,25199.0,361.0,98.0,9.4,10.0,2.0,0.0,1.0,6.0,0.0,0.0,1.0
8333,3505742783.0,1,29041.0,330.0,94.0,9.6,26749.0,305.0,79.0,8.8,13.0,3.0,0.0,1.0,13.0,0.0,0.0,1.0
8334,3476203249.0,0,27074.0,347.0,79.0,9.4,24101.0,342.0,80.0,9.0,10.0,2.0,0.0,0.0,10.0,1.0,0.0,1.0
8335,3476197505.0,0,24524.0,331.0,83.0,9.2,28362.0,343.0,104.0,9.4,10.0,0.0,0.0,1.0,14.0,3.0,0.0,1.0
8336,3476129255.0,1,24577.0,352.0,62.0,9.0,25967.0,325.0,81.0,9.2,7.0,0.0,0.0,1.0,11.0,2.0,0.0,0.0
8337,3475854701.0,0,24051.0,293.0,96.0,9.0,29947.0,377.0,84.0,9.2,9.0,0.0,0.0,3.0,15.0,3.0,0.0,0.0
8338,3504501898.0,0,22904.0,364.0,67.0,8.8,28505.0,329.0,133.0,9.4,4.0,1.0,0.0,1.0,9.0,2.0,0.0,0.0
8339,3504472630.0,1,23530.0,353.0,71.0,8.8,24457.0,334.0,76.0,8.8,7.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0
8340,3504364234.0,0,24278.0,347.0,70.0,9.0,27901.0,348.0,93.0,9.0,9.0,0.0,0.0,1.0,14.0,3.0,0.0,0.0
8341,3494359066.0,0,27746.0,356.0,60.0,9.4,27056.0,320.0,87.0,9.2,17.0,0.0,0.0,1.0,12.0,2.0,0.0,0.0
